account_id,max_withdrawal,avg_withdrawal,min_withdrawal
1222,14300,1894.081379310346,14.6
1223,15000,4344.657142857142,14.6
1225,47360,6753.599999999995,14.6
1226,800,800.0,800
1227,16900,2875.8127659574475,14.6
1228,4300,1354.580769230769,14.6
1231,21800,5135.062809917352,14.6
1232,1100,800.0,500
1233,2260,1018.6761904761903,14.6
1234,12550,1892.57054263566,14.6
1235,3600,1068.8566929133867,14.6
1236,28500,2440.3963963963974,14.6
1237,64400,13969.81157024794,14.6
1238,7450,1833.333333333333,14.6
1239,10850,2177.6641221374052,14.6
1241,5760,2035.7999999999997,14.6
1243,27300,11216.666666666666,1500
1246,11000,2125.08888888889,14.6
1247,55900,9781.311111111108,0.4
1248,8900,1990.46274509804,14.6
1249,8550,860.9702127659576,14.6
1250,23900,7504.469565217392,14.6
1251,31400,5697.317073170731,30
1254,64100,14689.759999999997,14.6
1256,13600,3418.400000000001,14.6
1257,24400,6139.20512820513,14.6
1261,33760,6941.745714285712,14.6
1263,59700,16585.29411764706,30
1265,7600,2013.6499999999999,14.6
1266,20800,10911.133333333335,14.6
1267,16400,6757.599999999999,14.6
1268,6060,1130.3746268656726,14.6
1269,11900,2986.401398601397,14.6
1271,8900,3905.022222222222,14.6
1272,42900,6695.916091954023,0.3
1273,24300,6107.220869565213,14.6
1274,62100,18990.928571428572,30
1275,2200,1010.6500000000001,14.6
1276,10880,1526.931404958677,14.6
1277,8450,1829.4721804511291,14.6
1280,8300,1649.5720000000001,14.6
1285,27500,5299.250909090905,14.6
1286,63600,12400.865853658537,100
1287,23600,4375.1243243243225,14.6
1288,5300,1707.7524590163946,14.6
1289,21000,7169.920000000001,14.6
1291,11000,1087.5182608695657,14.6
1292,12320,2217.995945945945,14.6
1293,19000,15100.0,11200
1294,15040,3699.8699029126205,14.6
1295,5900,2025.2363636363646,14.6
1297,21300,4661.027659574464,14.6
1298,16200,4294.473333333334,14.6
1299,5400,1099.1119496855354,14.6
1301,24300,3901.139393939395,14.6
1302,12050,2024.846464646466,14.6
1304,2100,850.0,300
1305,13500,3394.91681415929,14.6
1306,19000,3487.3757009345786,14.6
1307,20000,2394.008695652175,14.6
1309,48500,10997.614084507037,14.6
1310,8900,3085.123809523809,14.6
1311,12700,5616.025000000001,14.6
1312,7200,1604.8207792207797,14.6
1314,17600,5476.769491525421,14.6
1315,7800,2011.0063157894745,14.6
1317,6500,1942.475728155341,14.6
1322,6550,1139.4818791946318,14.6
1323,20200,8517.586666666668,14.6
1325,1766,714.1999999999999,14.6
1327,25100,2176.8181818181824,14.6
1328,32000,11986.352380952381,14.6
1330,12200,8600.0,5000
1331,12100,2924.8791208791217,14.6
1332,35680,5999.40352941176,14.6
1333,9600,3458.680487804879,14.6
1334,17440,2249.1910714285727,14.6
1335,29600,4088.415384615386,14.6
1337,16200,2044.8727272727285,14.6
1338,57900,5751.5110266159745,14.6
1341,2098,938.2159999999998,14.6
1344,56500,14211.148148148148,100
1345,36480,5045.100578034679,14.6
1349,4600,1699.8482758620687,14.6
1350,12900,4733.333333333333,200
1351,2227,1032.9230769230771,14.6
1352,35200,4313.111249999998,14.6
1353,15600,4170.297637795274,14.6
1357,5730,1341.8357142857137,14.6
1358,5100,2017.3999999999996,14.6
1359,2700,1241.1764705882354,100
1360,27300,2821.0416666666683,14.6
1365,2900,1079.9333333333334,14.6
1366,7500,1661.181512605041,1
1367,18200,10300.0,5200
1369,11100,3902.0454545454545,14.6
1371,8100,1592.3555555555565,14.6
1372,26100,2733.1627118644064,14.6
1373,5790,778.6112676056343,14.6
1375,19900,5645.975438596491,14.6
1376,3440,1457.983333333333,14.6
1378,26600,3970.16394557823,14.6
1380,23800,6898.800000000001,14.6
1381,4950,1463.6989473684223,14.6
1382,3300,914.9508474576277,14.6
1383,6500,1664.314285714286,14.6
1384,42600,15330.555555555555,30
1388,27500,9735.736986301365,14.6
1392,29800,5492.377659574465,14.6
1394,14450,1422.119047619048,14.6
1395,4700,2006.045161290322,14.6
1396,63200,15901.842857142858,14.6
1397,35680,5172.95432098765,14.6
1398,3400,1455.5555555555557,100
1399,8800,2731.04,13
1401,13550,1773.4823529411774,14.6
1402,10000,1559.7918819188183,14.6
1403,13500,5362.263157894738,14.6
1404,62300,2948.65350877193,30
1405,5000,1362.2333333333333,14.6
1406,12700,1149.420560747664,14.6
1408,31600,23250.0,9300
1410,29600,5729.740540540537,14.6
1411,16000,3555.2751592356663,14.6
1412,16700,2722.0599999999977,14.6
1413,20400,3266.907317073171,14.6
1414,14300,3386.1165217391294,14.6
1416,64700,11861.071875000001,2.3
1417,24300,6799.666666666664,14.6
1419,7600,1733.8936936936948,14.6
1420,7400,1500.3,14.6
1421,27400,2207.9577464788745,14.6
1422,11000,1582.9127516778535,14.6
1423,5280,1696.5607843137257,14.6
1425,22600,2404.272592592592,14.6
1426,3440,1533.9259259259256,14.6
1427,23520,4682.4571428571435,14.6
1429,4620,973.352631578948,14.6
1431,8800,2293.0,14.6
1435,6200,6200.0,6200
1436,5300,1833.6264705882363,14.6
1437,8100,747.8866666666669,14.6
1439,2122,1012.5666666666667,14.6
1440,8580,808.856382978724,14.6
1441,6500,1780.9783132530129,14.6
1442,18600,5029.264634146338,14.6
1444,3800,1103.4,14.6
1445,6400,1707.6363636363635,14.6
1446,17800,5081.754999999999,14.6
1448,5100,2980.0,1200
1449,5100,1426.4975609756107,14.6
1450,3200,1611.7857142857142,14.6
1451,6900,1825.877142857144,14.6
1452,26800,8608.143750000001,14.6
1453,57600,11931.238372093023,30
1455,18720,3195.30909090909,14.6
1456,58000,19863.736363636363,14.6
1458,20800,4602.913235294115,14.6
1461,60700,15506.916666666666,14.6
1463,4300,4300.0,4300
1464,10000,6950.0,3900
1465,4000,945.9852941176468,14.6
1467,19000,6267.334653465342,14.6
1468,5850,782.0328358208959,14.6
1469,6400,2219.585185185185,14.6
1470,25800,4141.476635514016,14.6
1471,19600,7262.56,12
1472,9500,2494.2633333333342,14.6
1473,1984,894.4888888888889,14.6
1475,23444,6786.7958041958045,1.6
1476,6300,1926.9295774647896,14.6
1477,3000,1004.4947368421062,14.6
1478,21100,21100.0,21100
1479,4100,1156.3699999999997,14.6
1481,4290,968.3293233082715,14.6
1483,8100,2288.418181818182,14.6
1485,29600,5198.235955056177,14.6
1486,22600,5613.630000000001,14.6
1487,2900,983.0655172413799,14.6
1490,56800,21717.40869565217,14.6
1493,12750,1298.785142857144,14.6
1495,30600,5751.37514792899,14.6
1496,21500,3143.190654205607,14.6
1497,9400,2362.759006211179,14.6
1499,20640,2323.892035398231,14.6
1500,19800,14550.0,9300
1501,1200,1150.0,1100
1502,21100,15166.666666666666,7700
1503,3171,1476.2400000000002,14.6
1504,29600,16175.0,1900
1505,28600,4217.320388349512,14.6
1507,46720,6164.259602649003,14.6
1508,61300,20134.955555555556,14.6
1509,15400,3612.618749999998,14.6
1510,20500,8343.457142857145,14.6
1511,63400,12739.04705882353,0.8
1512,17800,4514.263793103446,14.6
1513,19000,2474.219762845848,14.6
1515,27600,5046.222314049586,14.6
1516,5910,1166.6409090909096,14.6
1518,27700,5918.624999999995,14.6
1519,18100,5846.024561403508,14.6
1520,5600,1639.7953488372093,14.6
1521,4200,1903.3125,14.6
1526,7700,2519.190000000001,14.6
1527,41400,10091.767567567567,0.4
1529,4000,1001.3759999999997,14.6
1530,4400,1935.604166666667,14.6
1532,11800,11800.0,11800
1534,16300,3631.168817204298,14.6
1535,12640,1980.1398496240613,14.6
1536,56400,8538.031055900621,30
1538,31400,13359.85,14.6
1539,35900,6084.68445595855,0.7
1540,23500,6031.430952380951,14.6
1542,5900,2286.415384615384,14.6
1543,14700,3108.5166666666664,14.6
1544,26240,4275.0010362694275,14.6
1545,43400,4465.091428571425,14.6
1547,44640,8733.06481481481,14.6
1548,4900,1214.257692307692,14.6
1550,9800,3514.3999999999996,14.6
1552,29000,7232.161599999996,14.6
1554,17120,5141.030952380951,14.6
1558,3100,3100.0,3100
1559,25600,6729.231914893614,14.6
1561,5800,968.0444444444443,14.6
1562,1933,940.3862068965516,14.6
1564,13300,2731.4888888888886,14.6
1565,14560,1310.3077777777785,14.6
1566,13920,2500.0297709923643,14.6
1568,17120,2636.2126582278493,14.6
1570,3040,1477.6915662650608,14.6
1571,16000,7480.825,14.6
1575,4900,1626.9540540540554,14.6
1576,34400,14571.642857142857,30
1578,3680,1213.044827586207,14.6
1579,12800,3235.171428571428,14.6
1581,9300,3317.076470588236,14.6
1582,4900,1254.7428571428572,14.6
1583,44700,6360.860606060606,2.4
1584,8520,1069.9632653061233,14.6
1585,6600,3750.0,900
1586,7100,7100.0,7100
1588,7800,1553.668686868688,14.6
1589,4700,1610.5263157894738,100
1590,19360,2139.8789473684214,14.6
1591,3000,3000.0,3000
1592,3440,816.9216494845364,14.6
1597,7700,1793.2482758620695,14.6
1599,27300,6989.683720930233,14.6
1601,4150,1395.1766666666676,14.6
1602,12250,1485.5593220338994,14.6
1603,6300,2622.3703703703704,14.6
1604,24960,5081.6427480916,14.6
1605,64800,11105.387179487185,14.6
1606,5400,1485.1099999999994,14.6
1607,19300,8318.52,14.6
1609,2017,793.7428571428572,14.6
1610,35800,6635.313414634143,14.6
1611,13600,3280.0206896551726,14.6
1612,26000,11452.211764705884,14.6
1613,7100,2479.958823529412,14.6
1614,26400,10028.68888888889,14.6
1617,11400,1588.074025974027,14.6
1620,9850,1639.969230769231,14.6
1621,25600,4598.225757575754,14.6
1622,5400,1582.133333333333,14.6
1623,24800,8601.406666666668,14.6
1624,6600,1291.9157894736843,14.6
1625,12400,2214.9343511450384,14.6
1626,30600,7751.751648351644,14.6
1627,10900,2899.692134831462,14.6
1628,9500,1580.7764705882366,14.6
1629,10550,1859.5333333333328,14.6
1630,4400,1782.5412698412708,14.6
1632,62100,20970.14285714286,30
1633,11150,1365.8535714285717,14.6
1634,26000,5024.3799999999965,14.6
1635,22560,4902.5578947368385,14.6
1637,9000,1357.35891891892,14.6
1640,20100,6806.899999999999,14.6
1641,61700,10219.053658536584,14.6
1642,7000,1968.4038461538466,14.6
1644,35680,2860.897925311201,14.6
1645,8500,8500.0,8500
1646,64900,12650.515151515152,30
1649,32500,3403.8032258064536,14.6
1652,9350,1907.5593984962418,14.6
1653,24100,7461.679545454542,14.6
1654,16000,6302.085714285714,14.6
1655,21500,6126.4000000000015,14.6
1658,5820,745.3551282051287,14.6
1660,29000,7678.5172413793125,14.6
1664,28000,6171.899999999996,14.6
1666,14800,1710.9508771929836,14.6
1667,1300,950.0,600
1669,5100,4350.0,3600
1670,3200,998.9290322580644,14.6
1671,6900,1524.2033898305092,14.6
1672,18000,6602.964705882354,14.6
1673,4700,1463.9029702970306,14.6
1674,17600,2727.9055555555556,14.6
1675,8900,1345.6651515151525,14.6
1678,25600,5076.696774193546,14.6
1679,8300,4950.0,1600
1680,19700,5699.552307692305,14.6
1682,13500,2192.98947368421,14.6
1683,1300,1300.0,1300
1684,54000,9520.018691588784,30
1685,42600,10454.296,14.6
1686,13760,1385.6581560283698,14.6
1688,6850,1605.4319444444454,14.6
1689,7200,1496.008000000001,14.6
1690,11450,2051.3945945945948,14.6
1691,1214,662.7878787878788,14.6
1692,29000,7182.295833333333,14.6
1694,59000,12900.829457364342,30
1695,61500,11548.332867132878,14.6
1696,3960,964.1489361702124,14.6
1698,16200,7066.666666666667,200
1699,5550,1334.0556818181828,14.6
1700,25800,7749.761111111112,14.6
1701,51600,9331.907482993201,14.6
1702,7700,2727.997014925374,14.6
1704,5300,2068.2285714285717,14.6
1705,42560,5284.50833333333,14.6
1706,4300,1064.089552238806,14.6
1708,15400,3837.8673267326726,14.6
1709,18500,7879.960000000002,14.6
1711,5730,965.0190476190473,14.6
1713,36900,3235.170093457941,14.6
1714,3920,1548.797333333334,14.6
1715,34600,15502.277777777777,14.6
1716,15700,4969.609090909092,14.6
1719,6600,1580.2622222222233,14.6
1720,3300,1222.2222222222222,100
1721,3400,1280.0,100
1722,25400,7901.254545454547,14.6
1725,54100,14020.079365079366,100
1726,31840,2470.5403389830485,14.6
1728,13600,2967.593103448277,14.6
1730,11550,1831.4120000000012,14.6
1731,8650,1581.344881889765,14.6
1732,22700,9260.800000000001,14.6
1733,18200,9100.0,1400
1737,10500,2990.5677419354843,14.6
1738,1998,780.8666666666667,14.6
1739,21000,8356.466666666667,14.6
1741,9250,1517.9318181818182,14.6
1742,46880,7780.878048780488,14.6
1743,5400,1357.7897435897446,14.6
1744,11400,2168.115789473684,14.6
1749,51900,15151.399999999998,14.6
1750,22900,5390.252488687782,14.6
1752,16800,7518.200000000001,14.6
1754,20400,20400.0,20400
1756,25900,6689.1388888888905,14.6
1757,59600,15621.503225806448,14.6
1758,19500,8614.085714285715,14.6
1759,13800,3198.6121212121216,14.6
1760,7350,865.6588235294116,14.6
1761,16406,2372.184455958548,14.6
1762,28960,3694.549397590361,14.6
1763,24600,7205.951724137933,14.6
1765,4100,1756.4,14.6
1766,20000,3032.788652482269,14.6
1767,24960,3903.435294117644,14.6
1768,28480,4323.233684210524,14.6
1769,22240,2551.4340425531927,14.6
1770,21400,5779.551562499996,14.6
1771,14500,1896.7402777777784,14.6
1772,45200,11259.735849056604,30
1773,3840,1534.4956521739143,14.6
1775,8200,1926.2262499999997,14.6
1777,13900,13900.0,13900
1778,17800,4623.928767123287,14.6
1779,25500,4272.685462555063,14.6
1780,35360,6809.103529411764,14.6
1781,2200,905.8400000000001,14.6
1782,8900,1763.6115942028998,14.6
1784,8400,1892.946308724833,14.6
1786,18400,4958.938853503181,14.6
1788,28600,2252.116455696204,14.6
1789,3300,1238.4615384615386,300
1791,12600,4466.22142857143,14.6
1792,13150,1766.1118644067808,14.6
1793,19000,3837.5714285714294,14.6
1796,18000,4779.185185185186,14.6
1797,41600,3831.068376068374,14.6
1800,21800,6347.038461538463,14.6
1801,54300,8884.240000000002,14.6
1802,2960,1107.3070422535209,14.6
1803,7800,854.8912280701752,14.6
1804,52500,8748.016666666666,30
1805,52400,7395.0698412698375,14.6
1806,6500,1591.0893939393952,14.6
1809,22800,4631.106145251397,30
1810,23300,5452.454901960786,14.6
1811,23200,7312.228571428573,14.6
1813,59700,10100.934545454553,14.6
1815,25400,4117.190243902436,14.6
1816,4250,1531.5858585858598,14.6
1820,18100,5472.867999999997,14.6
1821,20300,6802.664615384613,14.6
1822,11600,1515.362962962964,14.6
1824,26600,5510.074358974356,14.6
1825,6700,2224.381395348838,14.6
1826,23200,5943.820952380948,14.6
1827,4350,1481.0864864864875,14.6
1828,64800,6687.352727272725,14.6
1829,10100,2446.9469387755084,14.6
1830,26200,4088.6517482517447,14.6
1831,13400,1768.5954198473291,14.6
1832,23600,5366.727272727274,14.6
1834,20640,4889.071337579615,14.6
1835,26000,3873.6666666666656,14.6
1836,19000,5367.535483870969,14.6
1837,22400,5886.588819875772,14.6
1838,50700,8085.15636363636,14.6
1843,15600,7168.100000000001,14.6
1844,6840,1117.073684210527,14.6
1846,2062,971.5999999999997,14.6
1847,2800,1105.4444444444443,14.6
1848,5300,1991.8390804597711,14.6
1851,14100,2196.8122448979584,14.6
1852,4200,1147.5798449612414,14.6
1856,4680,800.7221052631579,14.6
1858,5500,1936.1079365079372,14.6
1859,13950,2332.7279999999996,14.6
1861,32800,3762.890909090906,14.6
1862,37300,11661.949152542373,30
1865,10900,1586.443636363637,14.6
1867,30000,10512.274074074076,14.6
1870,27900,9648.689855072458,14.6
1871,24400,7629.225742574254,14.6
1874,2100,881.8142857142863,14.6
1875,4350,1584.5054545454557,14.6
1877,9000,1327.4000000000008,14.6
1878,45900,7600.328947368421,30
1879,2910,765.3168141592922,14.6
1880,33900,2474.9142857142874,14.6
1882,11400,1396.0748466257676,14.6
1885,20300,4408.76,14.6
1886,34500,15160.0,1100
1887,8200,2762.189189189188,14.6
1889,9450,1735.1172413793108,14.6
1891,6030,807.3616071428578,14.6
1892,8500,1478.6118644067808,14.6
1893,45300,16540.138461538463,14.6
1894,26300,19666.666666666668,14400
1895,20381,7433.020000000001,14.6
1896,59300,10525.194160583942,14.6
1897,40800,9359.627906976744,100
1898,20101,4657.848148148145,14.6
1900,24200,9747.622222222222,14.6
1901,16900,6768.511111111113,14.6
1902,19764,4664.7663551401865,30
1903,4100,1129.65,14.6
1904,9000,2949.0470588235294,14.6
1905,13800,4656.1,14.6
1908,6150,1837.353488372094,14.6
1909,4950,601.6318584070801,14.6
1910,6500,3750.0,1000
1911,39040,5898.696153846152,1.4
1912,6400,1859.248780487806,14.6
1913,2613,958.7250000000001,14.6
1914,6880,1670.7086419753093,14.6
1916,7800,2761.6299999999997,14.6
1917,3700,1459.1999999999998,14.6
1918,10400,2311.343396226416,14.6
1919,39680,5705.714563106793,14.6
1920,6300,2279.533333333333,14.6
1922,18400,6588.682352941178,14.6
1924,2400,1095.4,14.6
1925,10650,2016.5733333333349,14.6
1926,5640,1475.2336842105271,14.6
1927,2283,987.2578947368418,14.6
1930,5700,1790.885915492959,14.6
1931,15840,2069.1155555555547,14.6
1932,22651,8704.705882352942,14.6
1934,14240,1992.560784313725,14.6
1935,59100,35260.0,15400
1936,2141,893.8199999999997,14.6
1937,3800,1472.9496183206118,14.6
1938,26400,6918.4777777777745,14.6
1939,55200,16916.041666666668,30
1940,4700,1765.6229885057483,14.6
1941,31400,7737.402380952376,14.6
1944,26080,5257.689820359277,14.6
1945,17300,7315.656000000001,14.6
1947,13700,1977.7303571428583,14.6
1948,57400,9225.237837837836,14.6
1949,15520,2125.0453608247412,14.6
1952,30720,5668.949514563103,14.6
1954,2140,784.225,14.6
1955,1964,920.9368421052628,14.6
1958,12500,1830.5866666666673,14.6
1959,11100,1593.5216216216224,14.6
1961,4900,1696.3227272727274,14.6
1962,57600,12098.246153846152,14.6
1963,44800,7644.906666666668,14.6
1964,6600,2092.742857142857,14.6
1965,39700,7425.308176100629,100
1966,42400,5743.04916201117,14.6
1967,32100,9072.133333333333,30
1969,11900,3519.698148148146,14.6
1970,30560,5207.571951219509,14.6
1971,12700,3045.726923076924,14.6
1972,5950,1622.0727272727283,14.6
1973,1150,687.48,14.6
1974,3500,1857.142857142857,300
1975,18400,2440.2299401197597,14.6
1977,22000,4455.110000000001,14.6
1978,31200,6117.8279569892475,30
1979,3600,883.398571428572,14.6
1980,10300,4208.4,14.6
1981,8970,828.8790697674423,14.6
1984,16160,5125.014141414138,14.6
1985,4200,2185.84,14.6
1986,15900,3765.4112676056347,14.6
1987,31520,7043.014893617016,14.6
1989,10250,1460.1735294117652,14.6
1990,3600,997.6508196721318,14.6
1991,5700,5700.0,5700
1993,15800,7760.0,2200
1994,46900,6354.499029126212,14.6
1996,20700,9877.75,30
1997,1400,1400.0,1400
1998,32300,8085.19682539682,14.6
1999,39200,5335.374619289337,14.6
2001,37700,10745.510169491527,14.6
2002,11000,1906.4552845528467,14.6
2003,63300,19188.074999999997,14.6
2004,21500,10101.1,14.6
2008,24800,2782.4207920792055,14.6
2009,41120,5566.348905109486,14.6
2010,13600,1920.5320000000013,14.6
2011,4290,628.384924623116,12
2012,3844,1950.4,14.6
2013,21100,21100.0,21100
2015,5300,2718.3250000000003,14.6
2017,4500,1311.0272727272725,14.6
2020,10350,1653.978761061948,14.6
2022,13300,1367.135937500001,14.6
2023,25500,3793.802666666666,14.6
2025,15400,4855.905747126435,14.6
2026,10200,7800.0,5400
2027,11900,1805.2593750000005,14.6
2028,63400,16380.87037037037,30
2029,3700,1433.3333333333333,100
2030,24500,6967.567441860461,14.6
2033,11700,4287.15,14.6
2034,24200,17666.666666666668,12400
2037,18080,4042.5736842105234,14.6
2038,8640,1626.076821192054,14.6
2039,28700,4971.013559322032,14.6
2040,7400,3301.244444444444,14.6
2041,7800,2173.4380952380952,14.6
2043,6500,2369.5705882352945,14.6
2044,15700,5835.582499999998,14.6
2047,5150,1413.192156862745,14.6
2050,18400,2709.3405857740568,14.6
2052,17500,1960.6551020408156,14.6
2054,20000,4446.711320754715,14.6
2056,55000,9372.619819819813,14.6
2058,2000,2000.0,2000
2059,26600,4342.336231884057,14.6
2061,6880,1382.5089743589754,14.6
2062,50500,12650.646153846154,14.6
2063,6800,1591.2420168067238,14.6
2065,18600,13233.333333333334,9600
2066,2700,1357.3,14.6
2067,16900,2171.083116883118,14.6
2068,6540,880.52694063927,14.6
2070,20960,3907.2898734177184,14.6
2072,44960,7737.331147540979,14.6
2074,29400,6929.6645161290335,14.6
2075,2100,625.4666666666667,14.6
2077,8600,1954.4000000000005,14.6
2078,33440,4295.866216216213,14.6
2082,61100,6072.009473684212,14.6
2083,22300,11600.0,500
2084,11800,11150.0,10500
2086,55500,26400.0,8200
2087,63700,9708.097902097903,30
2088,6400,1999.0492063492077,14.6
2091,300,300.0,300
2092,39400,7400.051612903221,14.6
2095,28500,8736.672000000002,14.6
2096,13000,3786.2333333333345,14.6
2099,55600,11182.617482517482,0.3
2101,3300,1114.92,14.6
2102,8400,4715.32,14.6
2104,11700,5205.62,14.6
2105,3700,1222.0888888888887,14.6
2106,10000,4683.52,14.6
2108,12300,5493.022222222222,14.6
2109,9300,4325.0,600
2110,4100,1050.8034482758626,14.6
2111,62500,12859.759036144578,30
2112,8400,3750.325,14.6
2113,9700,6533.333333333333,4000
2114,9400,4803.65,14.6
2117,9100,4022.9199999999996,14.6
2119,9500,3404.3230769230777,14.6
2121,37920,5811.720408163263,14.6
2122,63500,9670.34285714287,14.6
2123,5640,1116.2611111111119,14.6
2124,24000,4843.617757009342,14.6
2128,12250,1905.4659574468099,14.6
2130,15800,15800.0,15800
2131,2560,1062.7,14.6
2132,28400,8181.0183486238475,14.6
2137,52200,7042.5901639344265,100
2139,27800,5999.74736842105,14.6
2140,8820,1253.9869918699196,14.6
2143,26600,8815.720000000001,14.6
2144,49300,9367.826923076924,100
2146,23900,4908.366304347823,14.6
2147,2965,1449.9333333333334,14.6
2148,5600,1188.2355555555553,14.6
2149,1100,1100.0,1100
2150,8460,1096.0578947368429,14.6
2151,9400,2409.819417475729,14.6
2153,30200,6851.489795918367,30
2154,2700,1015.0093023255816,14.6
2155,4470,934.4267716535438,14.6
2156,23900,12900.0,3300
2157,16200,5533.882352941178,14.6
2159,46400,6273.0666666666675,14.6
2161,30600,4271.507936507936,30
2163,19300,4582.8383838383825,14.6
2164,22400,10066.666666666666,600
2167,29300,7136.769565217392,14.6
2170,55000,9784.220238095239,100
2175,70200,10235.908695652177,0.8
2176,59400,9916.382499999996,14.6
2177,7150,1666.6269503546112,14.6
2178,23360,6137.411764705881,14.6
2179,56400,5773.408333333334,30
2180,3700,1917.6470588235295,300
2185,8250,1471.7645161290327,14.6
2186,12650,1603.7891472868228,14.6
2189,23200,4209.6036036036,14.6
2190,10500,5600.0,400
2191,15800,7195.32,14.6
2192,24900,6938.750000000001,7
2195,32480,6496.702941176468,14.6
2199,6240,988.3988636363644,14.6
2201,5070,608.5804597701152,14.6
2203,6800,1857.435820895523,14.6
2205,4400,1575.8545454545456,14.6
2206,9440,2527.9500000000007,14.6
2207,29500,9598.356521739131,14.6
2209,51400,14905.514285714286,14.6
2210,14.6,14.6,14.6
2212,7450,1717.5739130434781,14.6
2213,19840,3263.893525179854,14.6
2214,13800,5871.918181818183,14.6
2216,64400,10570.12967032968,14.6
2217,4000,1733.3333333333333,300
2218,53500,14230.005714285711,14.6
2219,62600,13929.56331360948,14.6
2220,7600,1778.6222222222232,14.6
2222,51100,7899.835897435893,14.6
2223,3920,1569.107692307692,14.6
2225,3840,1305.4099999999999,14.6
2226,20600,6300.628571428572,14.6
2227,45500,10938.728813559323,30
2228,57400,11973.214285714286,1800
2230,3200,1402.3294117647058,14.6
2232,7900,3387.6499999999996,14.6
2233,9500,1956.5119999999995,14.6
2235,11400,3767.9444444444453,14.6
2236,23400,8766.666666666666,400
2237,18300,4111.761702127661,14.6
2239,25900,3653.9199999999987,14.6
2240,34200,16262.275000000001,14.6
2241,19680,2381.210041841002,14.6
2242,48800,11339.117021276596,30
2243,12600,3876.0594594594604,14.6
2244,5900,1596.4666666666667,14.6
2245,54600,11110.17714285714,14.6
2250,45760,6693.351937984492,14.6
2253,11250,1628.9175572519096,14.6
2254,57500,11904.278787878786,14.6
2255,5850,1217.583333333333,14.6
2256,4000,1598.2818897637808,14.6
2257,3000,1033.2720000000006,14.6
2259,4950,1489.931764705883,14.6
2260,18400,3112.8484848484854,5.2
2263,18800,6475.050000000001,14.6
2265,28800,8584.145,14.6
2266,17500,9162.92,14.6
2267,46100,7727.638888888889,30
2268,24500,6051.954838709677,14.6
2269,23200,3177.835199999998,14.6
2271,2160,932.9163265306128,14.6
2274,14700,1329.7999999999995,14.6
2275,11200,8550.0,5900
2276,4800,1277.0736842105273,14.6
2278,11300,5992.075,14.6
2280,20600,5898.4625000000015,14.6
2281,28500,4363.885185185187,14.6
2282,59700,11107.132183908046,30
2287,21800,7827.542857142858,14.6
2288,22900,7596.337931034484,14.6
2289,18500,5917.04761904762,14.6
2291,6700,3053.65,14.6
2292,6720,750.6499999999999,14.6
2293,15700,1960.8129870129872,14.6
2294,12800,11200.0,9600
2295,47200,16892.023529411763,14.6
2297,7400,1271.268421052632,14.6
2298,24900,6766.700709219854,14.6
2301,44960,6776.210526315791,14.6
2302,12800,3021.2173410404603,14.6
2303,4400,4400.0,4400
2304,27300,10522.222222222223,700
2305,8820,1322.0429752066125,14.6
2306,21300,3065.5317073170713,14.6
2307,13250,1439.1000000000001,14.6
2309,13300,5767.767567567569,14.6
2310,8000,2840.342857142858,14.6
2313,12904,3084.8,30
2314,11400,6300.0,1200
2315,10750,1219.0107526881727,14.6
2318,26200,3711.8955102040795,14.6
2319,30200,22000.0,13800
2321,63200,12516.526060606071,14.6
2322,61600,5430.335384615382,14.6
2323,24000,6432.22608695652,14.6
2326,45700,6642.313513513508,14.6
2327,18749,5921.667741935479,14.6
2328,13450,1440.2479999999998,14.6
2329,3900,3150.0,2400
2330,7950,857.0109090909098,14.6
2331,3480,760.3999999999997,14.6
2332,5000,2550.0,100
2333,20500,2210.2760563380293,14.6
2336,10400,1961.7078014184406,14.6
2341,2200,738.0437499999999,14.6
2342,3390,964.6303030303038,14.6
2343,11900,3487.342857142858,14.6
2344,4700,1502.1200000000001,14.6
2345,22637,5698.2260869565225,14.6
2346,28800,7401.082758620691,14.6
2347,3800,3800.0,3800
2348,29120,4781.193750000001,14.6
2352,20000,3577.3544303797466,4
2353,17000,4201.188235294119,14.6
2355,47700,14096.37333333333,14.6
2357,14550,2054.7438848920865,14.6
2358,9600,3594.2944444444456,14.6
2359,3119,1538.9333333333334,14.6
2360,22300,16633.333333333332,12400
2361,9000,2963.5631578947373,14.6
2363,12500,1558.2893203883502,14.6
2364,6100,1591.332203389831,14.6
2365,5000,1579.6058823529418,14.6
2367,23400,5139.346511627905,14.6
2374,4500,1281.4428571428568,14.6
2375,24800,5669.993939393937,14.6
2377,3840,1040.0785714285716,14.6
2378,63900,11707.206857142864,14.6
2379,6600,1247.4377192982458,14.6
2382,14150,1826.0646464646477,14.6
2383,9300,3325.6,14.6
2384,60100,17817.220588235294,14.6
2385,1500,1500.0,1500
2387,5700,2405.3999999999996,14.6
2388,4770,1154.2339622641516,14.6
2389,18900,8065.3200000000015,14.6
2390,36400,8519.266666666666,14.6
2393,22720,3295.823809523807,14.6
2395,5800,2174.5199999999995,14.6
2396,10700,1503.7321739130446,14.6
2397,6500,2384.244444444444,14.6
2399,26800,2502.6657894736854,14.6
2400,1640,823.8400000000001,14.6
2401,5750,1833.8454545454554,14.6
2403,5800,2055.8857142857137,14.6
2406,3186,1676.9166666666667,14.6
2407,12300,5969.099999999999,14.6
2409,8900,3244.6240000000003,14.6
2410,13450,1990.9855855855872,14.6
2411,44320,7964.055737704913,14.6
2414,3000,710.9544303797467,14.6
