account_id,avg_balance,max_balance,min_balance,avg_amount
776,51900.21428571429,74666.8,700,1359.9942857142855
778,12566.666666666666,22400,600,7466.666666666667
779,31521.946153846155,58981.2,300,3149.530769230769
780,41038.64864864866,65160.1,600,1106.745945945946
781,15913.045000000002,22326.5,700,144.74299999999997
784,40112.106463878314,73101.7,1000,190.82965779467702
786,49282.43069306933,69503.2,900,604.5029702970298
787,20397.089912280695,39664.9,800,95.56315789473696
788,20593.988235294117,29783,900,1481.3000000000002
789,23255.149019607838,33555.4,500,422.4647058823531
790,36369.97499999999,96064,-1069.7,1273.0406249999999
791,20255.875555555554,26140,700,466.54888888888917
793,23876.185626911316,32246.8,800,85.54892966360872
795,29626.14344262293,51940.5,900,410.0991803278691
797,31059.8,52294,900,8887.8
798,25009.565714285705,31054.2,600,802.3200000000002
799,16012.005128205134,23400,200,239.71025641025633
802,27704.160550458706,42637.8,300,381.36972477064245
803,24421.475471698122,77552.3,500,143.05283018867962
804,38076.015384615384,49548.2,500,882.6769230769231
805,15061.866666666667,22219.6,800,7406.533333333333
806,3747.0,7194,300,2398.0
807,35906.78673469383,69304.4,800,525.704081632653
808,21447.624590163923,50124.8,-3424.6,141.6508196721314
809,29734.624074074083,58299.9,900,519.2296296296298
810,22222.359999999986,31080.8,200,382.54000000000025
812,37557.83076923077,70928.7,1000,3754.2538461538456
813,29380.83974358974,48277.9,1100,364.894871794872
814,11918.228571428572,20656.8,300,2950.971428571429
815,15585.90106951871,20723,300,101.65561497326217
816,63857.2367521368,134187.4,200,410.20341880341886
817,33687.85862068966,69775.9,200,401.224137931035
819,42156.79555555558,68643.8,600,455.6377777777782
820,38374.8808219178,54230.7,200,638.660273972603
821,26417.665217391306,34555.9,300,491.3086956521741
822,12380.714285714286,21316.6,500,3045.2428571428572
824,28342.347368421044,38595.3,700,800.947368421053
826,19336.677777777775,36375.5,700,4041.722222222222
827,15221.459374999999,19881.5,1000,552.4593750000001
829,4627.160000000001,7189.6,800,1437.94
830,52232.83413461541,83639.4,200,318.6855769230772
831,6155.5,11311,1000,2827.75
832,13364.416666666664,18333.3,500,902.8111111111108
833,13651.957142857142,23356,900,2495.3857142857146
836,27448.78947368421,39469.5,1100,1633.3157894736842
837,43747.94549549552,81694.4,400,227.59459459459484
838,26618.42105263158,36400,1100,752.6315789473684
839,56226.57310924373,92817.5,500,736.1344537815129
840,55019.84444444443,79941,500,1605.6666666666667
841,25972.31758793969,43681.6,800,196.84271356783947
842,16870.71666666667,25375.8,700,115.06770833333353
844,59932.436966824585,126301.6,700,251.51516587677747
846,66292.37199999999,137193.5,300,3475.112
847,17569.411111111112,26254.6,900,1085.2666666666667
848,25296.488461538454,39525.1,800,1026.476923076923
849,27907.600000000006,73840.8,600,444.0264705882354
851,56102.76119403,153741.9,200,278.7696517412935
853,45433.47999999998,66565,500,1066.9711111111114
854,30847.149324324353,43787.3,700,181.0493243243245
855,32450.340217391276,55012.3,800,220.7195652173916
856,34122.609836065574,52354.2,900,545.9983606557379
857,17670.320348837202,26413.9,1100,87.23604651162805
858,45841.71666666666,81162.7,900,2839.2499999999995
860,30010.10270270271,47987.6,600,108.83976833976853
861,31890.303745318317,63138.8,1000,61.267790262172426
862,66572.29793814442,132925.6,200,196.05567010309275
863,64070.90124610581,188348.2,300,244.98224299065427
865,16757.37419354839,22923.3,900,515.8032258064516
866,35447.25693430657,56927.8,500,99.14403892944058
869,14216.666666666666,21700,1100,3616.6666666666665
870,25126.259090909087,36131.8,300,173.1000000000002
871,43072.5,75354.9,300,3788.838461538461
874,26962.129545454554,51684.3,200,518.3022727272728
875,26813.00000000001,38500.3,300,350.5869047619051
877,27995.70303030302,39805.1,700,969.0030303030305
878,43566.13043478262,74870.8,600,1930.8608695652172
880,700.0,700,700,700.0
882,28744.62943396225,49406.6,300,106.18603773584927
883,33979.96666666669,59675.7,800,131.41372549019633
884,17827.749418604646,24712.6,3389,142.78430232558165
885,53171.06064981951,82961.7,300,281.46823104693163
886,48119.67107438015,85650.9,900,311.1801652892564
887,17760.150510204097,28161.5,4514,79.08214285714291
888,6907.0,13014,800,4338.0
890,27033.5732824427,41861.9,700,69.60267175572525
891,26284.978947368425,35443,1000,1864.6526315789474
892,23085.747777777753,34716.8,900,81.42333333333349
893,64219.28494623655,96126.3,900,1011.8043010752685
894,20271.98815789474,33689.1,800,153.90131578947387
895,13181.949999999995,17195.3,600,398.2523809523809
896,23454.32020202022,41375.8,600,223.5636363636366
897,49816.580906148854,129245.8,600,184.71974110032357
898,43621.63333333333,64151.1,200,900.8777777777781
899,34201.13737373739,60508.8,900,147.3848484848488
900,22370.92372881355,41768.8,1100,80.39152542372882
901,25460.027210884324,32797.4,900,196.7952380952383
902,27756.01878980893,43025,800,77.90700636942692
903,20369.828780487795,33437.3,1100,65.09365853658554
904,51979.13225806449,79387.9,300,512.0864516129035
905,1000.0,1000,1000,1000.0
907,24414.130701754406,33195.5,300,81.20526315789502
908,28760.9925,85090.3,900,346.59562500000027
911,34926.57692307693,75168.7,600,3806.2230769230764
913,26313.57142857144,43532.8,300,639.6542857142856
914,15487.89883040935,20035.4,800,113.50701754385982
915,56105.49999999996,121713.2,700,1479.9857142857147
916,30693.407692307697,56055.9,600,2931.269230769231
917,31778.23108108108,44834.4,300,458.8824324324328
918,14480.0,21800,400,4360.0
920,12657.122222222222,22166.3,800,2462.922222222222
921,11881.942857142858,20443.5,500,2920.514285714286
922,25668.884397163136,34446.1,400,205.51205673758886
923,20928.05777777778,27888.3,5678,559.5911111111113
924,17265.721739130415,26057.3,400,170.0942028985508
925,40055.16970954355,66128.5,500,228.8585062240666
926,6771.8200000000015,10569.2,1100,2113.84
928,29716.550980392163,55664.4,1100,184.69725490196103
929,32922.37603305783,51788.4,200,112.28347107438037
930,35384.18291666666,62591.8,300,170.65208333333356
931,27674.634563758336,40922.8,700,92.43087248322163
932,17724.46470588235,26097,900,1534.2647058823532
933,29948.858181818177,37258.3,800,560.8618181818184
935,500.0,500,500,500.0
936,19307.54761904761,24285.7,700,557.0285714285718
937,21300.225000000017,31641.6,900,455.36875000000015
939,18698.048780487796,24179.4,1100,176.14390243902463
940,64182.6414893617,109361.9,300,1006.5680851063828
941,20177.22634730538,37056.3,200,80.76467065868285
942,25173.244897959157,74674.5,800,69.79469387755127
943,18833.988157894742,25830.8,800,91.9820175438598
944,44713.855805243446,69716.5,16927,189.79138576779044
945,37522.666666666664,67575.9,600,4810.599999999999
946,46610.33399999999,67965,1100,978.9920000000004
947,20573.70594795536,32504.4,1100,97.84684014869907
949,23062.76279069766,50473.1,700,239.47441860465108
950,50895.92293577985,97136.8,200,404.4729357798168
951,19095.462499999998,25368.1,1100,907.279166666667
953,25999.41176470591,36438.3,400,339.422549019608
954,29154.073529411766,36736.7,1000,499.75882352941204
955,39119.899999999994,58274.6,400,3133.955555555555
956,36855.61666666665,75877.6,400,234.24791666666684
957,18459.173770491805,26701.4,500,308.1147540983609
958,24891.74090909091,36995.9,200,1505.8545454545458
959,19944.37380952381,25774.8,1000,412.01666666666694
960,72242.8966666667,101793.6,200,2298.183333333333
962,28102.416666666668,47148.1,200,1095.341666666667
963,37458.90000000001,68559.9,500,3796.7692307692314
964,34491.93956834533,90662.2,400,316.2510791366908
965,21176.95955555556,34370.2,700,84.23244444444464
967,43806.57692307692,89601,900,4409.446153846154
968,26562.99104477612,45221.9,200,291.0940298507465
969,38311.45970873783,101748.6,200,329.83106796116516
971,29495.350000000002,46334.8,500,2000.377777777778
972,5187.0,9774,600,2443.5
973,31893.5781512605,45664.8,600,267.02689075630275
974,49765.46855345908,86825.9,500,465.2553459119498
975,6125.0,11450,800,3816.6666666666665
976,42051.93846153847,69607.3,900,847.5365384615385
977,36022.519123505976,76971.6,800,295.03824701195214
978,35438.441,51001.6,1100,219.9530000000003
979,36708.78113207545,63105.3,1000,136.79132075471733
980,300.0,300,300,300.0
981,49534.773484848476,82193.6,600,439.41439393939424
982,23358.002072538846,33568.1,900,74.2997409326426
984,30840.947619047627,46759.9,200,2225.971428571428
985,16670.657553956822,22673,900,135.28201438848927
986,22033.02500000001,30100.2,600,739.9000000000003
987,29572.61538461539,52003.4,1100,3311.8692307692304
988,29951.051968503933,39367.9,400,249.33070866141765
989,18190.94042553192,29011.2,1000,84.3101063829788
990,53118.80985915494,71847.9,700,845.9000000000001
991,54640.289024390215,101008.6,1100,307.5467479674797
992,28125.891428571438,45061.4,700,190.3657142857144
994,34674.69204545457,64011.6,700,296.4159090909094
995,17372.958904109586,21919.8,1000,295.1301369863015
998,45353.302347417826,92656.9,16823.9,139.98262910798132
1000,53539.514705882495,100358.5,200,222.52406417112303
1002,16918.69,27288.2,500,2528.43
1003,33331.899999999994,62990,200,6998.888888888889
1005,59309.09007633585,119903.2,300,352.63893129771
1006,30111.560459183675,38534,1000,84.95535714285735
1007,36529.88857142859,62159.4,1000,953.3485714285715
1008,10844.857142857143,18477,700,2639.5714285714284
1009,52399.10099009904,136344.4,400,540.1821782178215
1010,54225.0125925926,125769.3,800,365.102962962963
1011,37809.39846153843,68172.8,400,584.5046153846159
1012,41660.392857142855,68956.1,500,4925.442857142857
1013,12289.459999999995,16795.8,300,715.4749999999999
1014,21646.187179487177,26936.2,800,548.6230769230772
1016,48784.42723735407,101681.2,600,395.5906614785994
1017,47772.04402173924,74560.2,800,261.9407608695653
1018,20141.832720588223,34047.9,600,65.7393382352942
1019,38750.09889502763,71184.8,1100,117.7966850828731
1020,24747.470833333336,30472.7,1100,570.3187500000003
1021,2694.5,4389,1000,2194.5
1022,44642.65486725669,124827.9,700,380.44601769911515
1023,41335.49157303371,67032,1100,179.09269662921366
1028,18650.0,24200,400,2040.0
1029,59287.63777777781,121825.5,600,938.6666666666662
1030,23598.782812499998,30387.6,1100,432.7640625000002
1031,40369.890322580635,62446.7,900,258.743548387097
1032,60284.820800000074,145035.8,400,239.28080000000017
1036,52102.77924528302,82952.6,600,906.6886792452833
1038,15476.938235294107,20523.5,400,177.5196078431372
1039,69446.21434262951,149188.7,400,246.28605577689245
1040,36236.799999999996,54927.6,1000,1736.5214285714294
1042,43591.17179487183,66650.4,900,306.05512820512854
1044,38107.07297297295,58093.8,500,718.0729729729732
1045,21542.49062499999,27606.2,800,817.1156250000001
1046,27600.31071428573,45221.7,700,285.57589285714295
1047,27294.11470588232,37588.7,800,123.07176470588257
1048,18893.460180995455,32055.8,1100,84.65791855203639
1050,42271.29442379178,83437,1000,283.0349442379181
1051,39175.64,61519.5,800,324.27388888888913
1052,27184.7525139665,77637.1,200,77.08994413407854
1053,24552.736040609183,44893.4,700,140.4659898477159
1054,29719.76127819549,46554.6,800,97.08796992481228
1055,600.0,600,600,600.0
1056,1100.0,1100,1100,1100.0
1057,16899.027419354836,26079.7,1000,86.81774193548394
1058,52801.458333333336,84438.2,1000,3517.654166666666
1059,13897.69489795918,17862.4,1100,128.93571428571417
1060,9200.0,16500,800,5500.0
1062,49741.438157894765,87828.7,1000,253.18728070175473
1063,19239.91,33451.8,200,2865.4700000000003
1065,31249.023809523802,65740.8,400,168.95627705627732
1066,49608.799999999996,113315.2,900,4194.833333333333
1067,66222.33888888889,127787.6,1000,3241.5833333333335
1069,16658.72187499999,23805,700,103.63541666666674
1070,34952.275000000016,52504.1,200,870.9361111111116
1071,47302.546341463436,104417.9,800,1979.285365853658
1073,28871.120744680848,53377.5,1000,229.39202127659593
1074,50069.22222222221,75161,1000,2775.340740740741
1075,25940.61237113401,37585.9,800,305.534020618557
1076,30482.866459627312,54787.3,200,279.6409937888201
1077,33782.25684647303,83557.9,1000,204.7585062240667
1078,18922.655000000002,25991.3,800,1140.395
1079,39096.9283185841,81879.4,700,182.09115044247812
1080,47589.39656862739,84882.5,700,350.158823529412
1081,800.0,800,800,800.0
1082,17544.422222222223,26598.1,300,836.1888888888888
1086,12417.235294117649,15858.2,700,902.7176470588234
1087,38169.15238095238,66052,900,2114.62380952381
1088,22880.92114285715,33302.5,500,176.01314285714307
1089,31061.642499999976,45743,500,489.2912500000002
1090,16033.742857142859,25724.3,1000,3272.042857142857
1091,31999.86034482759,49495.7,700,853.3655172413797
1092,30864.368000000028,48615.8,900,225.94000000000014
1094,21386.223076923074,29593.3,1000,2060.9538461538464
1097,42594.848148148165,65744.1,1000,1694.766666666667
1098,21870.66067961166,33810,600,58.67669902912633
1100,5558.5,10417,700,2604.25
1102,24230.093478260882,37831.9,700,487.27173913043487
1103,55026.97792207792,76016.5,20963,602.0857142857143
1104,37870.579661016935,58889.6,800,681.9135593220343
1105,21865.784615384655,42426.3,500,72.21952662721903
1106,23979.01176470588,49563,800,435.7921568627451
1107,28256.835648148102,37690.1,800,143.40138888888913
1108,26480.189000000013,36859.1,1000,363.63300000000015
1109,47955.082500000004,78151,600,441.11666666666696
1111,44693.41860465114,72050.8,400,1057.346511627907
1112,49124.03773584903,76649.6,900,546.3915094339625
1113,25610.260000000002,43054.7,1100,3929.2699999999995
1114,38489.62524752479,141340.3,300,97.33613861386154
1115,17017.95688888889,21514.1,300,77.12577777777797
1116,34260.96919642854,62550.1,900,217.8598214285717
1117,11140.0,21880,400,4376.0
1118,22986.56835937497,39094.5,200,74.34843750000013
1120,18794.3375,29184.5,900,81.60648148148148
1121,45103.82812499999,69936,800,1632.8343750000001
1122,27643.273333333338,44614.9,500,465.5546666666667
1123,36258.5605691057,58965.2,400,100.42154471544738
1124,61737.917777777795,136665.4,900,724.4422222222221
1126,33355.10389105057,58185.7,1100,196.87276264591466
1127,56092.22518518517,90332.4,600,211.51814814814864
1128,32392.305945945947,44510.1,400,196.6335135135138
1129,44924.67697841729,79630.7,600,299.3266187050361
1132,66595.25147058823,143674.4,1000,175.58713235294132
1133,15951.529145728651,24113.8,900,81.06984924623126
1134,25270.602302631607,51583.3,400,57.17927631578964
1135,23117.185714285697,31483.9,500,339.00129870129894
1136,46980.99647887321,99017.6,900,121.80845070422538
1137,15869.36086956521,19290.7,900,336.17173913043496
1139,36380.635294117645,76235,900,2519.6882352941175
1142,17130.244615384614,26922,600,281.03076923076935
1144,16611.19254385964,22123.1,200,73.45789473684223
1145,16159.039330543947,21791.4,900,74.61841004184117
1146,56077.994921875004,90592.8,1100,248.79375000000013
1147,56344.898173515925,85935.3,400,230.3648401826484
1149,31569.441935483876,46817.3,200,1185.7806451612907
1151,51335.719587628904,89750.7,300,661.8030927835053
1152,17897.827441860452,25659.3,800,69.62093023255828
1153,23771.668669527888,44578.3,200,141.04849785407748
1155,11345.800000000001,19054.8,1100,2722.1142857142863
1157,29803.248584905657,48053.6,700,225.15896226415117
1158,26673.619886363613,35227.9,200,176.02386363636393
1159,30633.36387434554,47314.9,400,155.16230366492172
1160,57133.80476190477,98215.9,1000,2735.0428571428574
1161,21895.932407407385,32353.9,600,72.01898148148166
1164,34493.31076233189,72224.6,300,149.21031390134547
1166,36845.58888888889,62441.6,200,352.4740740740742
1168,25600.67129186602,42586.2,400,79.91435406698577
1169,38695.143577981646,121569.3,1000,127.2091743119266
1170,39983.16829268291,69941.5,200,838.2853658536588
1173,5579.5,10759,400,2689.75
1174,46921.55374149662,80646.9,900,548.5204081632654
1176,5656.0,10212,1100,3404.0
1179,17508.169194312795,27872,700,120.74644549763048
1180,40007.28317757009,65881,500,212.36355140186933
1183,28364.538392857146,37093.2,700,293.42142857142875
1184,59060.93040935671,109565.6,700,348.9456140350876
1187,21585.58,32100,1000,2893.36
1188,25144.016666666663,40387.1,800,1788.2500000000005
1189,20675.653875968987,29425.4,600,107.88875968992271
1190,25809.14,46978.6,500,3511.8100000000004
1192,36317.756250000006,52499.3,200,1267.9906250000004
1193,31806.291709844525,53668.5,200,151.99170984455978
1194,51608.933870967725,76569.4,500,217.4231182795701
1195,800.0,800,800,800.0
1196,30611.640740740735,58831.6,800,882.8851851851852
1197,27838.111440677993,39820,1000,145.00466101694937
1200,49895.19672619059,76903.4,300,128.54464285714306
1201,34559.77745454543,62052,600,183.99236363636385
1203,48034.55781250004,83209.2,1000,476.1398437500001
1204,52473.1991666667,93537,800,284.1775000000001
1205,25143.044117647038,34023.8,1100,138.26397058823548
1206,20237.668421052622,27066.8,900,283.48771929824585
1207,43995.857370517886,72251.4,700,179.22231075697232
1210,45119.38518518517,76666.9,400,2014.1037037037038
1211,32566.472222222215,49677.1,1100,2593.294444444445
1212,21542.95714285714,36067.1,900,243.5959183673471
1213,16469.296666666665,23886.7,200,592.0833333333336
1216,16647.30681818182,26560,500,376.2545454545456
1217,16417.245754716994,21633.2,200,91.13726415094348
1218,33073.6,49219.8,900,16406.600000000002
1219,26068.46666666667,37294.7,1100,1205.966666666667
1220,26610.793243243228,36748.4,900,441.2297297297301
1222,33812.941525423725,47391.7,700,121.89957627118669
1223,33375.642105263156,49767.1,200,2317.963157894737
1225,51941.54237288135,83278.5,900,336.63333333333316
1226,14587.285714285714,22867.8,400,3162.5285714285715
1227,29395.364383561653,53035.2,900,577.2561643835618
1228,28138.603157894726,42974.8,400,411.95157894736883
1231,38349.535233160605,66194.2,1000,256.6512953367877
1232,24986.69230769231,28763,900,2212.538461538462
1233,15022.318181818178,19791.6,3390,379.9227272727274
1234,22456.087619047634,35031.7,6390,76.1390476190478
1235,18746.972222222215,29722.9,500,141.0318181818183
1236,26508.456880733935,80518.3,1000,90.54678899082589
1237,67116.81383928574,136969.8,1100,348.36071428571364
1238,25301.8396551724,32629.7,600,464.0517241379312
1239,23937.918807339443,34267.2,900,60.056422018348826
1241,22978.04137931035,32553.7,200,662.4965517241379
1243,37333.14444444444,79687.4,200,1704.4333333333334
1246,16667.938888888886,29590.3,1100,173.05555555555554
1247,46341.29351851856,127684.9,-974.6,305.2500000000001
1248,24065.868181818176,33970.6,600,319.9795454545457
1249,28327.854794520503,35150.6,400,192.4863013698632
1250,37802.23000000001,64411.8,600,597.4600000000003
1251,25493.496103896086,82119.1,400,720.4701298701297
1254,68063.57985611507,152483.9,800,483.84460431654674
1256,34577.30232558138,55373.3,700,365.08023255813964
1257,37738.050724637695,67376.2,500,766.8826086956523
1258,7166.444444444444,12354,700,1372.6666666666667
1260,17655.55,24707.2,200,6176.8
1261,37979.44122807021,72722.1,1000,397.88333333333367
1263,74252.39577464793,125861.3,200,942.0309859154929
1265,23495.211904761905,34930.9,300,490.05000000000024
1266,38142.108695652176,60259.5,1100,1733.721739130435
1267,47634.35555555555,73525.2,400,3920.3111111111098
1268,23555.55397489541,42546.9,800,165.9736401673642
1269,27590.25280373829,47670.5,400,130.84439252336466
1271,22757.795833333337,34285.3,1000,772.1583333333334
1272,43036.78271604939,112968.5,-492.8,310.070987654321
1273,46321.99398907109,72685.7,500,236.79617486338827
1274,67250.51428571426,128674.4,400,1075.9035714285717
1275,21385.377777777772,30186.3,300,1396.0222222222224
1276,28817.731197771594,47373.6,400,105.77604456824524
1277,22884.329629629632,31461.8,1000,111.2453703703706
1280,21501.760439560425,29456,600,243.19560439560462
1285,39773.61111111105,67301,300,110.6420634920638
1286,63835.45957446806,149932.5,500,238.37198581560287
1287,42585.889375,72346,600,218.0268750000003
1288,20008.647938144313,33701,600,98.52783505154649
1289,56971.35652173913,81880.2,500,3559.3782608695647
1291,22062.655681818185,33091,600,129.09545454545474
1292,39143.36553398054,57299.1,1100,222.7048543689322
1293,44065.125,76987,800,6415.583333333333
1294,28874.136129032257,54584.2,300,135.61677419354862
1295,22064.64444444445,33509.1,600,164.24518518518528
1296,4151.366666666667,5834.1,800,1944.7
1297,48353.43235294124,76838,400,172.1772058823531
1298,30183.551851851847,55965.1,400,565.7592592592595
1299,21833.297628458527,31367.9,200,58.56324110671951
1301,23141.85571428571,64067.3,600,206.63285714285715
1302,20666.39823529413,31250,800,168.07352941176495
1304,17918.405555555553,20969.7,400,1164.9888888888895
1305,42949.078680203034,80340.8,400,399.22436548223374
1306,33434.731788079436,56898.1,600,178.4178807947022
1307,24353.7379562044,36036.1,500,211.36642335766444
1308,8078.5,15757,400,3939.25
1309,60831.98571428577,108927.2,1000,846.4374999999994
1310,24900.183720930225,36978.3,1100,527.111627906977
1311,26265.53448275863,46921.9,500,210.2810344827587
1312,27018.783333333344,38561.6,400,226.1119047619051
1314,38474.51243523313,61898.5,600,182.33678756476715
1315,31845.728368794335,47098.3,900,234.02836879432635
1316,300.0,300,300,300.0
1317,26765.77159763313,37486.5,1100,198.2343195266274
1320,18888.775,26685.1,1000,6671.275
1322,17712.686324786337,28087.5,200,83.11196581196589
1323,42752.643333333326,67463.2,600,1404.3333333333337
1324,26558.86666666667,49876.3,300,8312.7
1325,10120.600000000002,16319,300,1015.857142857143
1326,11148.35,18098.4,800,4524.6
1327,28011.28163265306,77198.5,400,338.861904761905
1328,55595.11315789472,92346,1100,1156.5815789473684
1330,24609.25,41063,900,4003.8999999999996
1331,28505.00212765956,44775.7,600,189.6645390070924
1332,58903.766793893104,98985.8,300,351.22480916030497
1333,23543.868571428604,43098.4,300,106.54285714285737
1334,25737.757971014547,36611.1,300,146.9995169082129
1335,36948.21744186048,60945.7,200,471.33488372093035
1337,29871.010000000006,48088.9,500,196.5056521739133
1338,46140.586089238845,157252.3,400,208.82755905511812
1341,16316.847916666664,19776.1,1100,399.27500000000026
1344,56232.42475247527,119110.3,200,618.9148514851482
1345,54356.735458167255,87095.1,200,336.3131474103583
1347,2050.0,3600,500,1800.0
1349,22702.112,30697.8,700,349.48000000000013
1350,30444.14545454545,58884.3,1000,4192.099999999999
1351,15173.107142857141,21009.3,300,616.1285714285715
1352,55150.06527777781,88470.8,500,226.01342592592593
1353,38401.3845360825,57363.1,700,223.31288659793842
1357,28284.92903225807,38187.5,900,540.4032258064517
1358,22439.183333333345,29222.3,500,595.275
1359,24615.768493150685,33527.9,600,459.2794520547939
1360,34670.18866666667,80254.7,700,248.53600000000006
1361,1100.0,1100,1100,1100.0
1362,1000.0,1000,1000,1000.0
1365,28209.833333333347,36910.1,300,898.5743589743591
1366,26031.437283236974,40449,900,65.5179190751447
1367,25637.19230769231,47715,800,2279.861538461538
1368,26807.966666666664,39701.9,1100,13233.966666666667
1369,37426.44285714285,52597.9,400,951.6095238095241
1370,9300.0,18000,600,4500.0
1371,20705.91338028169,28615.9,400,150.04929577464813
1372,36966.00980392154,85732.6,300,200.64588235294124
1373,18306.508520179395,25192.7,500,77.48699551569528
1375,48152.953333333375,71486,800,442.66333333333347
1376,22149.841176470596,32149,700,552.3901960784316
1377,5448.0,10596,300,2649.0
1378,56373.26056701033,95200.3,1100,171.33814432989706
1380,51334.75471698111,76848,1100,837.5018867924528
1381,18667.72965116279,28998.6,1000,110.45872093023276
1382,18599.27313432837,24602.3,800,112.05174129353254
1383,30423.68214285715,42784.3,1000,1199.7500000000002
1384,61917.79999999999,107299.7,800,1091.97027027027
1388,49925.42949640287,78298.8,700,286.44460431654716
1390,400.0,400,400,400.0
1391,600.0,600,600,600.0
1392,45342.93237410066,93072.6,700,328.47338129496427
1393,11470.55,16439.2,600,4109.8
1394,32852.51937984496,43883.3,600,279.60620155038805
1395,21082.33064516128,29902.7,300,394.95806451612924
1396,49382.55333333334,110592.8,400,1710.4733333333336
1397,37436.69346153852,62009.5,700,130.47230769230796
1398,26782.14285714286,36600,1000,1217.857142857143
1399,31890.70540540541,46881.4,800,619.0108108108108
1401,31761.113953488355,49909.2,300,177.14930232558166
1402,25876.957994579967,41839,400,90.90189701897036
1403,37500.276470588215,54577.3,1000,635.7000000000004
1404,34664.20601265827,109330,400,88.173417721519
1405,22894.754838709683,30693.6,400,810.9838709677422
1406,20738.71363636364,33216.9,200,117.48920454545477
1408,56968.52307692307,104899.1,200,5707.738461538462
1410,59648.745652173864,94988.7,500,303.3195652173916
1411,46797.64238683129,84765.8,600,284.635802469136
1412,31030.28323170736,58495.4,1000,82.14573170731721
1413,33355.23166666667,54185.5,1100,148.7825000000003
1414,27908.938036809843,62179.6,600,85.47116564417186
1416,55150.29102564099,139708.8,-1009.8,246.0982905982904
1417,49465.35970149257,95657.9,200,485.2067164179106
1419,22540.51878453039,31363,400,159.71933701657488
1420,24173.193258426967,34825.3,900,296.22471910112387
1421,30305.88709677421,80641.5,1100,251.8367741935486
1422,23273.609401709415,34520.1,400,108.41623931623948
1423,21678.13720930232,37013.3,900,193.67674418604682
1425,31428.39551020408,61482.4,900,208.2281632653063
1426,15261.728846153852,20969.7,200,302.05384615384605
1427,39723.33731343283,56522.7,1000,599.4746268656717
1429,20978.734715025883,29108.8,1100,138.42124352331632
1431,24117.616216216207,43356,200,663.3837837837841
1435,24177.074999999997,34076.9,800,6969.225
1436,31479.308396946573,40387.9,500,247.49465648854985
1437,23530.380113636373,32464.4,1000,75.32215909090922
1439,16026.545945945942,20781.6,700,485.11891891891906
1440,23246.141958041917,32003.7,500,62.322377622377815
1441,25789.509022556384,35832.4,500,153.0142857142859
1442,39046.69960159361,65062.8,300,167.91354581673326
1444,25242.483333333334,34428,700,1232.654166666667
1445,25488.659259259268,36554.1,900,371.63703703703726
1446,43967.373437499984,72042.6,1100,359.0070312500002
1448,18301.184210526317,25400,1100,903.0263157894736
1449,31367.2118959108,53191.4,800,171.2178438661712
1450,28174.490909090906,37091.3,400,1121.3545454545458
1451,25031.426576576578,36594.3,1000,99.50135135135163
1452,47678.073437499974,76266.8,500,931.1312500000006
1453,61236.565051903104,154843.5,600,267.86885813148797
1455,31295.1,45843.7,1000,662.8620000000001
1456,72814.77358490566,125614.1,1100,1331.2056603773578
1458,35520.34523809525,56473.8,700,156.0833333333336
1460,2949.0,5598,300,2799.0
1461,71852.65813953488,117606.9,800,1238.4627906976739
1463,14692.720000000001,24073.7,1000,1985.9000000000003
1464,23228.166666666668,37326,300,3930.266666666667
1465,18955.207894736857,30073.9,300,178.2192982456142
1467,50059.27245508981,81593.6,800,365.33892215568864
1468,16211.775845410622,23480.9,500,98.84444444444446
1469,21507.244897959168,29297.5,1000,338.53265306122483
1470,39760.29111111115,56915.2,1100,207.03722222222245
1471,38616.50909090909,62895.1,1000,1455.9045454545458
1472,31903.062244897967,46725.5,900,291.62040816326544
1473,13052.918181818177,16609.6,600,754.3136363636364
1474,6964.5,13029,900,3257.25
1475,28280.124793388426,64197.9,-1092.2,183.42024793388435
1476,19248.342543859646,34665.4,200,51.794736842105394
1477,16370.358771929821,23273.2,3151,80.20394736842121
1478,27981.528571428575,63943.5,900,6131.742857142856
1479,26905.45526315788,34755.3,700,253.32894736842118
1481,17468.287053571425,24502.1,1000,93.70580357142872
1482,500.0,500,500,500.0
1483,25488.668852459,36949.9,400,429.40819672131164
1484,10118.0,20036,200,5009.0
1485,58209.32364341085,109354.1,1000,316.3527131782947
1486,46890.37499999997,69344.9,400,920.9859375000002
1487,20724.38984771572,27669.4,1100,114.69187817258906
1490,77481.79555555558,152998.8,200,938.7222222222221
1492,5533.0,10266,800,3422.0
1493,20052.220588235316,28794.8,200,63.32757352941196
1495,60243.78340080973,92882,300,197.49311740890718
1496,36779.394838709675,60019.7,400,250.95870967741953
1497,23909.03534136548,43293.1,1000,93.48554216867494
1499,29650.283333333355,43869.7,1000,143.0280952380955
1500,37652.06,70577,1000,5093.68
1501,15122.322222222225,22603.1,500,2398.6222222222223
1502,43019.77,64458.9,200,3854.3900000000003
1503,20563.66086956522,27525.9,300,1040.826086956522
1504,37010.72307692308,74092.9,300,3435.1923076923076
1505,28923.2510204082,44074.9,400,143.52244897959218
1507,44204.14008438817,72431.8,800,164.81097046413512
1508,52094.769230769234,116543.9,500,2303.4269230769237
1509,24354.359374999985,49251.1,600,140.18697916666684
1510,46422.172093023255,70943.1,700,1337.06511627907
1511,56416.16075268811,130444.4,-805.4,304.53118279569884
1512,31918.36010362691,57537.2,900,182.31036269430075
1513,39838.42166172104,60287.6,500,161.30326409495567
1515,54878.19274924477,92575.9,400,151.296072507553
